PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
6,3.0,37210,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37210.0,3380.0,18133,17,958,7,297680000,27040000,66,2,2,0,24,15928,30408,54528,213,0,0,0,0.0,0
6,0.0,816,13,8318,10,26,26,26,0,0,0,31,32,1352,52,52,1352,816.0,8318.0,118,1,4051,3,6528000,66544000,17,0,0,0,6,21720,14480,30208,118,0,0,0,0.0,0
6,0.0,4056,18,2456,18,27,27,27,0,0,0,31,32,920,52,52,920,4056.0,2456.0,1868,6,1068,6,32448000,19648000,14,18,2,2,0,14480,14480,19456,76,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,3598,60,48232,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,48232.0,547,6,23696,23,28784000,385856000,86,0,0,4,32,39096,14480,8960,35,0,0,0,0.0,0
17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,36866,662,1641360,1278,27,27,27,4294951,16,16,31,32,1500,52,52,1500,36866.0,1641360.0,4025,54,817712,582,17344000,772400000,784,0,4,96,1056,65160,65160,47360,185,0,0,0,0.0,0
6,0.0,1470,22,1728,14,27,27,27,0,0,0,31,32,510,52,52,510,1470.0,1728.0,367,4,652,3,11760000,13824000,32,2,2,0,0,10136,11584,28416,111,0,0,0,0.0,0
6,0.0,2974,48,30612,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,30612.0,547,6,14886,17,23792000,244896000,74,0,4,0,20,30408,14480,8960,35,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,2794,34,21610,40,27,27,27,0,0,0,31,32,1412,52,52,1412,2794.0,21610.0,873,7,10333,11,22352000,172880000,54,2,4,0,14,21720,15928,26880,105,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,27945,1,60,0.0,0
6,0.0,1470,22,1728,14,27,27,27,0,0,0,31,32,510,52,52,510,1470.0,1728.0,367,4,652,3,11760000,13824000,32,2,2,0,0,10136,11584,28416,111,0,0,0,0.0,0
6,0.0,12934,224,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,12934.0,548216.0,1679,20,272908,196,103472000,90760704,274,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0
6,0.0,2558,40,23148,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,23148.0,547,6,11154,13,20464000,185184000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,5486,96,95318,98,27,27,27,0,0,0,31,32,1352,52,52,1352,5486.0,95318.0,555,6,47239,41,43888000,762544000,122,0,0,6,66,65160,14480,11008,43,0,0,0,0.0,0
6,7.0,17538,328,1087890,746,27,27,27,4294951,16,16,31,32,1500,52,52,1500,17538.0,1087890.0,289,1,543733,369,8248000,511944000,334,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,46709,1,60,0.0,0
6,0.0,2646,42,24004,44,27,27,27,0,0,0,31,32,1352,52,52,1352,2646.0,24004.0,539,6,11582,14,21168000,192032000,68,0,2,0,16,26064,14480,6912,27,0,0,0,0.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,32800,1,60,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,62847,1,60,0.0,0
6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,10136,8688,16896,66,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,13712,1,60,0.0,0
6,0.0,4222,72,62044,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,62044.0,547,6,30602,29,33776000,496352000,98,4,0,0,44,47784,14480,8960,35,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,4.0,7808,122,15148,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7808.0,15148.0,2236,29,5906,31,62464000,121184000,222,18,4,2,2,50680,47784,48128,188,0,0,0,0.0,0
6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,18761,1,60,0.0,0
6,0.0,2230,34,14370,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14370.0,539,6,6765,10,17840000,114960000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0
17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,38186,1,60,0.0,0
6,0.0,2854,46,29196,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29196.0,539,6,14178,16,22832000,233568000,72,2,0,0,20,28960,14480,6912,27,0,0,0,0.0,0
6,1.0,701,13,1052,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1294.0,190,3,265,3,6480000,6856000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
6,7.0,1028,8,822,10,27,27,27,0,0,0,31,32,354,52,52,354,1028.0,822.0,354,1,199,1,8224000,6576000,14,2,2,0,0,7240,7240,25088,98,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,4238,72,66552,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,66552.0,555,6,32856,29,33904000,532416000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,3.0,37854,54,3484,44,27,27,27,0,0,0,31,32,1500,52,52,1500,37854.0,3484.0,18455,18,958,7,302832000,27872000,70,2,2,0,24,15928,31856,5888,23,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,33496,1,60,0.0,0
6,0.0,4416,28,3080,30,27,27,27,0,0,0,31,32,840,52,52,840,4416.0,3080.0,1788,6,1068,6,35328000,24640000,36,18,2,2,0,14480,14480,64512,252,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,63579,1,60,0.0,0
6,0.0,2558,40,22878,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,22878.0,547,6,11019,13,20464000,183024000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0
6,0.0,13870,242,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,13870.0,548216.0,1679,20,272908,196,110960000,90760704,292,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,3806,64,53008,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,53008.0,547,6,26084,25,30448000,424064000,90,0,0,4,36,41992,14480,8960,35,0,0,0,0.0,0
6,0.0,88,2,0,0,2,2,0,0,0,0,254,254,44,44,0,44,88.0,0.0,0,0,0,0,704000,0,2,0,0,0,0,47114,0,0,0,0,0,0,0.0,0
6,0.0,2438,38,20576,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,20576.0,539,6,9868,12,19504000,164608000,64,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0
6,1.0,2383,43,3232,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3474.0,563,9,1067,12,12760000,14976000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0
6,0.0,2766,44,28892,46,27,27,27,0,0,0,31,32,1366,52,52,1366,2766.0,28892.0,547,6,14026,15,22128000,231136000,70,0,0,0,20,27512,14480,8960,35,0,0,0,0.0,0
6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,1585,1,60,0.0,0
6,0.0,3910,66,55844,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3910.0,55844.0,547,6,27502,25,31280000,446752000,90,2,0,0,40,41992,14480,8960,35,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,28602,1,60,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,6179,1,60,0.0,0
6,0.0,4862,84,75496,84,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,75496.0,555,6,37380,35,38896000,603968000,112,2,0,0,54,56472,14480,11008,43,0,0,0,0.0,0
6,0.0,4862,84,78556,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,78556.0,555,6,38858,35,38896000,628448000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0
6,0.0,4804,32,2552,28,27,27,27,0,0,0,31,32,1264,52,52,1264,4804.0,2552.0,1982,8,804,5,38432000,20416000,54,0,4,0,2,13032,17376,48640,190,0,0,0,0.0,0
6,0.0,160,4,80,2,18,18,18,0,0,0,254,255,40,40,40,40,160.0,80.0,0,0,0,0,1280000,640000,6,0,0,0,0,62735,1238,0,0,0,0,0,0.0,0
6,0.0,2854,46,29218,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29218.0,539,6,14189,16,22832000,233744000,72,2,0,0,20,28960,14480,6912,27,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,37157,1,60,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,1470,22,1728,14,27,27,27,0,0,0,31,32,510,52,52,510,1470.0,1728.0,367,4,652,3,11760000,13824000,32,2,2,0,0,10136,11584,28416,111,0,0,0,0.0,0
6,4.0,7816,122,14994,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7816.0,14994.0,2240,29,5829,31,62528000,119952000,222,18,4,2,2,50680,47784,49152,192,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,4294936,31,31,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,1008000,1168000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0
17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,4014,68,61134,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,61134.0,547,6,30147,27,32112000,489072000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0
6,0.0,2750,44,28086,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,28086.0,539,6,13623,15,22000000,224688000,70,0,0,2,18,27512,14480,6912,27,0,0,0,0.0,0
6,0.0,2646,42,26176,44,27,27,27,0,0,0,31,32,1369,52,52,1369,2646.0,26176.0,539,6,12668,14,21168000,209408000,68,0,0,0,18,26064,14480,6912,27,0,0,0,0.0,0
6,0.0,2542,40,20826,40,27,27,27,0,0,0,31,32,1376,52,52,1376,2542.0,20826.0,539,6,9993,12,20336000,166608000,66,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,0.0,2334,36,16290,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,16290.0,539,6,7725,11,18672000,130320000,62,0,2,0,10,21720,14480,6912,27,0,0,0,0.0,0
6,0.0,4238,72,65288,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,65288.0,555,6,32224,29,33904000,522304000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0
6,0.0,2974,48,30516,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,30516.0,547,6,14838,17,23792000,244128000,74,0,4,0,20,30408,14480,8960,35,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,4294952,15,15,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,840000,5080000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,1272,16,2572,18,27,27,27,0,0,0,31,32,828,52,52,828,1272.0,2572.0,372,3,970,3,10176000,20576000,30,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,31809,1,60,0.0,0
6,0.0,320,6,1858,8,27,19,27,4294951,16,16,31,32,769,52,52,769,320.0,1858.0,0,0,769,1,144000,872000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,0.0,3390,56,44134,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,44134.0,547,6,21647,21,27120000,353072000,82,0,0,0,32,36200,14480,8960,35,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,3390,56,44134,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,44134.0,547,6,21647,21,27120000,353072000,82,0,0,0,32,36200,14480,8960,35,0,0,0,0.0,0
6,0.0,2958,48,32368,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,32368.0,539,6,15764,17,23664000,258944000,74,0,2,0,22,30408,14480,6912,27,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,3182,52,36578,54,27,27,27,0,0,0,31,32,1352,52,52,1352,3182.0,36578.0,547,6,17869,19,25456000,292624000,76,2,0,4,24,33304,14480,8960,35,0,0,0,0.0,0
6,0.0,2750,44,26584,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26584.0,539,6,12872,15,22000000,212672000,70,2,0,0,18,27512,14480,6912,27,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,2750,44,26406,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26406.0,539,6,12783,15,22000000,211248000,72,0,0,0,18,27512,14480,6912,27,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,2334,36,15826,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,15826.0,539,6,7441,11,18672000,126608000,64,2,0,0,10,21720,14480,6912,27,0,0,0,0.0,0
6,0.0,13558,236,548216,438,27,27,27,4294951,16,16,31,32,1500,52,52,1500,13558.0,548216.0,1679,20,272908,196,6376000,257984000,286,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0
6,0.0,2766,44,28348,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,28348.0,547,6,13754,15,22128000,226784000,70,0,0,0,20,27512,14480,8960,35,0,0,0,0.0,0
6,7.0,1048,8,824,10,27,27,27,0,0,0,31,32,364,52,52,364,1048.0,824.0,364,1,200,1,8384000,6592000,14,2,2,0,0,7240,7240,27648,108,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,1.0,1493,27,2054,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2296.0,378,6,610,7,9544000,10776000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,3182,52,39582,54,27,27,27,0,0,0,31,32,1352,52,52,1352,3182.0,39582.0,547,6,19371,19,25456000,316656000,78,0,0,0,28,33304,14480,8960,35,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,4294952,15,15,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,784000,5080000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,19975,1,60,0.0,0
6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,2646,42,24004,44,27,27,27,0,0,0,31,32,1352,52,52,1352,2646.0,24004.0,539,6,11582,14,21168000,192032000,68,0,2,0,16,26064,14480,6912,27,0,0,0,0.0,0
6,0.0,2334,36,17466,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,17466.0,539,6,8313,11,18672000,139728000,62,0,0,0,12,21720,14480,6912,27,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
6,0.0,4014,68,57846,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,57846.0,547,6,28503,27,32112000,462768000,94,0,4,0,40,44888,14480,8960,35,0,0,0,0.0,0
6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16328000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,24328,432,1094788,858,27,27,27,0,0,0,31,32,1500,52,52,1500,24328.0,1094788.0,2852,37,545310,389,194624000,168369408,518,0,4,64,704,65160,59368,9216,36,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,0.0,2230,34,13586,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,13586.0,539,6,6373,10,17840000,108688000,60,0,2,0,8,20272,14480,6912,27,0,0,0,0.0,0
6,7.0,1040,8,824,10,27,27,27,0,0,0,31,32,360,52,52,360,1040.0,824.0,360,1,200,1,8320000,6592000,14,2,2,0,0,7240,7240,26624,104,0,0,0,0.0,0
6,92.0,9504,108,12298,114,27,27,27,0,0,0,31,32,900,52,52,900,9504.0,12298.0,3240,25,4741,30,76032000,98384000,212,0,4,6,0,49232,41992,43008,168,0,0,0,0.0,0
6,0.0,3302,54,36154,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3302.0,36154.0,555,6,17657,20,26416000,289232000,80,0,6,0,24,34752,14480,11008,43,0,0,0,0.0,0
6,0.0,4172,64,117444,108,27,27,27,0,0,0,31,32,1500,52,52,1500,4172.0,117444.0,782,7,58198,44,33376000,939552000,86,0,4,8,74,65160,15928,3584,14,0,0,0,0.0,0
6,7.0,814,10,1228,10,27,27,19,0,0,0,62,63,446,40,40,446,814.0,1228.0,231,1,446,1,6512000,9824000,16,2,2,0,0,16383,16383,59136,231,0,0,0,0.0,0
